lga_code,new_sub,property_pfi,parcel_pfi,address_pfi,spi,plan_number,lot_number,base_propnum,propnum,crefno,hsa_flag,hsa_unit_id,blg_unit_type,blg_unit_prefix_1,blg_unit_id_1,blg_unit_suffix_1,blg_unit_prefix_2,blg_unit_id_2,blg_unit_suffix_2,floor_type,floor_prefix_1,floor_no_1,floor_suffix_1,floor_prefix_2,floor_no_2,floor_suffix_2,building_name,complex_name,location_descriptor,house_prefix_1,house_number_1,house_suffix_1,house_prefix_2,house_number_2,house_suffix_2,access_type,new_road,road_name,road_type,road_suffix,locality_name,distance_related_flag,is_primary,easting,northing,datum_proj,outside_property,edit_code,comments,date,pozi_map
"328",,,,,105\PS913643,,,,,"51451",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 105\PS913643: replacing crefno (blank) with 51451 (propnum 225648, 7 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251039"",""https://vicmap.pozi.com/?parcelpfi=456251039"")"
"328",,,,,106\PS913643,,,,,"51452",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 106\PS913643: replacing crefno (blank) with 51452 (propnum 225649, 9 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251040"",""https://vicmap.pozi.com/?parcelpfi=456251040"")"
"328",,,,,107\PS913643,,,,,"51453",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 107\PS913643: replacing crefno (blank) with 51453 (propnum 225650, 11 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251041"",""https://vicmap.pozi.com/?parcelpfi=456251041"")"
"328",,,,,108\PS913643,,,,,"51454",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 108\PS913643: replacing crefno (blank) with 51454 (propnum 225651, 13 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251042"",""https://vicmap.pozi.com/?parcelpfi=456251042"")"
"328",,,,,109\PS913643,,,,,"51455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 109\PS913643: replacing crefno (blank) with 51455 (propnum 225652, 15 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251043"",""https://vicmap.pozi.com/?parcelpfi=456251043"")"
"328",,,,,110\PS913643,,,,,"51456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 110\PS913643: replacing crefno (blank) with 51456 (propnum 225653, 17 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251044"",""https://vicmap.pozi.com/?parcelpfi=456251044"")"
"328",,,,,111\PS913643,,,,,"51457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 111\PS913643: replacing crefno (blank) with 51457 (propnum 225654, 19 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251045"",""https://vicmap.pozi.com/?parcelpfi=456251045"")"
"328",,,,,112\PS913643,,,,,"51458",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 112\PS913643: replacing crefno (blank) with 51458 (propnum 225655, 21 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251046"",""https://vicmap.pozi.com/?parcelpfi=456251046"")"
"328",,,,,113\PS913643,,,,,"51459",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 113\PS913643: replacing crefno (blank) with 51459 (propnum 225656, 1 YANKEE STREET SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251047"",""https://vicmap.pozi.com/?parcelpfi=456251047"")"
"328",,,,,114\PS913643,,,,,"51460",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 114\PS913643: replacing crefno (blank) with 51460 (propnum 225657, 3 YANKEE STREET SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251048"",""https://vicmap.pozi.com/?parcelpfi=456251048"")"
"328",,,,,115\PS913643,,,,,"51461",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 115\PS913643: replacing crefno (blank) with 51461 (propnum 225658, 5 YANKEE STREET SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251049"",""https://vicmap.pozi.com/?parcelpfi=456251049"")"
"328",,,,,116\PS913643,,,,,"51501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 116\PS913643: replacing crefno (blank) with 51501 (propnum 225698, 4 YANKEE STREET SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251050"",""https://vicmap.pozi.com/?parcelpfi=456251050"")"
"328",,,,,117\PS913643,,,,,"51502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 117\PS913643: replacing crefno (blank) with 51502 (propnum 225699, 2 YANKEE STREET SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251051"",""https://vicmap.pozi.com/?parcelpfi=456251051"")"
"328",,,,,118\PS913643,,,,,"51462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 118\PS913643: replacing crefno (blank) with 51462 (propnum 225659, 28 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251052"",""https://vicmap.pozi.com/?parcelpfi=456251052"")"
"328",,,,,119\PS913643,,,,,"51463",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 119\PS913643: replacing crefno (blank) with 51463 (propnum 225660, 30 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251053"",""https://vicmap.pozi.com/?parcelpfi=456251053"")"
"328",,,,,120\PS913643,,,,,"51464",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 120\PS913643: replacing crefno (blank) with 51464 (propnum 225661, 32 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251054"",""https://vicmap.pozi.com/?parcelpfi=456251054"")"
"328",,,,,121\PS913643,,,,,"51465",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 121\PS913643: replacing crefno (blank) with 51465 (propnum 225662, 34 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251055"",""https://vicmap.pozi.com/?parcelpfi=456251055"")"
"328",,,,,122\PS913643,,,,,"51466",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 122\PS913643: replacing crefno (blank) with 51466 (propnum 225663, 36 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251056"",""https://vicmap.pozi.com/?parcelpfi=456251056"")"
"328",,,,,123\PS913643,,,,,"51467",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 123\PS913643: replacing crefno (blank) with 51467 (propnum 225664, 38 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251057"",""https://vicmap.pozi.com/?parcelpfi=456251057"")"
"328",,,,,124\PS913643,,,,,"51468",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 124\PS913643: replacing crefno (blank) with 51468 (propnum 225665, 40 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251058"",""https://vicmap.pozi.com/?parcelpfi=456251058"")"
"328",,,,,125\PS913643,,,,,"51469",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 125\PS913643: replacing crefno (blank) with 51469 (propnum 225666, 42 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251059"",""https://vicmap.pozi.com/?parcelpfi=456251059"")"
"328",,,,,126\PS913643,,,,,"51470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 126\PS913643: replacing crefno (blank) with 51470 (propnum 225667, 44 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251060"",""https://vicmap.pozi.com/?parcelpfi=456251060"")"
"328",,,,,127\PS913643,,,,,"51471",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 127\PS913643: replacing crefno (blank) with 51471 (propnum 225668, 46 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251061"",""https://vicmap.pozi.com/?parcelpfi=456251061"")"
"328",,,,,128\PS913643,,,,,"51472",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 128\PS913643: replacing crefno (blank) with 51472 (propnum 225669, 48 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251062"",""https://vicmap.pozi.com/?parcelpfi=456251062"")"
"328",,,,,129\PS913643,,,,,"51473",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 129\PS913643: replacing crefno (blank) with 51473 (propnum 225670, 50 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251063"",""https://vicmap.pozi.com/?parcelpfi=456251063"")"
"328",,,,,130\PS913643,,,,,"51474",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 130\PS913643: replacing crefno (blank) with 51474 (propnum 225671, 52 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251064"",""https://vicmap.pozi.com/?parcelpfi=456251064"")"
"328",,,,,131\PS913643,,,,,"51475",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 131\PS913643: replacing crefno (blank) with 51475 (propnum 225672, 20 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251065"",""https://vicmap.pozi.com/?parcelpfi=456251065"")"
"328",,,,,132\PS913643,,,,,"51476",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 132\PS913643: replacing crefno (blank) with 51476 (propnum 225673, 22 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251066"",""https://vicmap.pozi.com/?parcelpfi=456251066"")"
"328",,,,,133\PS913643,,,,,"51477",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 133\PS913643: replacing crefno (blank) with 51477 (propnum 225674, 24 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251067"",""https://vicmap.pozi.com/?parcelpfi=456251067"")"
"328",,,,,134\PS913643,,,,,"51478",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 134\PS913643: replacing crefno (blank) with 51478 (propnum 225675, 26 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251068"",""https://vicmap.pozi.com/?parcelpfi=456251068"")"
"328",,,,,135\PS913643,,,,,"51479",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 135\PS913643: replacing crefno (blank) with 51479 (propnum 225676, 51 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251069"",""https://vicmap.pozi.com/?parcelpfi=456251069"")"
"328",,,,,136\PS913643,,,,,"51480",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 136\PS913643: replacing crefno (blank) with 51480 (propnum 225677, 49 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251070"",""https://vicmap.pozi.com/?parcelpfi=456251070"")"
"328",,,,,137\PS913643,,,,,"51481",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 137\PS913643: replacing crefno (blank) with 51481 (propnum 225678, 47 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251071"",""https://vicmap.pozi.com/?parcelpfi=456251071"")"
"328",,,,,138\PS913643,,,,,"51482",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 138\PS913643: replacing crefno (blank) with 51482 (propnum 225679, 45 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251072"",""https://vicmap.pozi.com/?parcelpfi=456251072"")"
"328",,,,,139\PS913643,,,,,"51483",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 139\PS913643: replacing crefno (blank) with 51483 (propnum 225680, 43 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251073"",""https://vicmap.pozi.com/?parcelpfi=456251073"")"
"328",,,,,140\PS913643,,,,,"51484",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 140\PS913643: replacing crefno (blank) with 51484 (propnum 225681, 15 MANHATTAN STREET SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251074"",""https://vicmap.pozi.com/?parcelpfi=456251074"")"
"328",,,,,141\PS913643,,,,,"51485",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 141\PS913643: replacing crefno (blank) with 51485 (propnum 225682, 13 MANHATTAN STREET SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251075"",""https://vicmap.pozi.com/?parcelpfi=456251075"")"
"328",,,,,142\PS913643,,,,,"51486",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 142\PS913643: replacing crefno (blank) with 51486 (propnum 225683, 11 MANHATTAN STREET SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251076"",""https://vicmap.pozi.com/?parcelpfi=456251076"")"
"328",,,,,143\PS913643,,,,,"51487",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 143\PS913643: replacing crefno (blank) with 51487 (propnum 225684, 9 MANHATTAN STREET SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251077"",""https://vicmap.pozi.com/?parcelpfi=456251077"")"
"328",,,,,144\PS913643,,,,,"51488",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 144\PS913643: replacing crefno (blank) with 51488 (propnum 225685, 7 MANHATTAN STREET SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251078"",""https://vicmap.pozi.com/?parcelpfi=456251078"")"
"328",,,,,145\PS913643,,,,,"51489",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 145\PS913643: replacing crefno (blank) with 51489 (propnum 225686, 5 MANHATTAN STREET SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251079"",""https://vicmap.pozi.com/?parcelpfi=456251079"")"
"328",,,,,146\PS913643,,,,,"51490",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 146\PS913643: replacing crefno (blank) with 51490 (propnum 225687, 3 MANHATTAN STREET SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251080"",""https://vicmap.pozi.com/?parcelpfi=456251080"")"
"328",,,,,147\PS913643,,,,,"51491",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 147\PS913643: replacing crefno (blank) with 51491 (propnum 225688, 62 WARRUMBUNGLE DRIVE SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251081"",""https://vicmap.pozi.com/?parcelpfi=456251081"")"
"328",,,,,148\PS913643,,,,,"51492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 148\PS913643: replacing crefno (blank) with 51492 (propnum 225689, 64 WARRUMBUNGLE DRIVE SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251082"",""https://vicmap.pozi.com/?parcelpfi=456251082"")"
"328",,,,,149\PS913643,,,,,"51493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 149\PS913643: replacing crefno (blank) with 51493 (propnum 225690, 66 WARRUMBUNGLE DRIVE SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251083"",""https://vicmap.pozi.com/?parcelpfi=456251083"")"
"328",,,,,150\PS913643,,,,,"51494",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 150\PS913643: replacing crefno (blank) with 51494 (propnum 225691, 68 WARRUMBUNGLE DRIVE SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251084"",""https://vicmap.pozi.com/?parcelpfi=456251084"")"
"328",,,,,151\PS913643,,,,,"51495",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 151\PS913643: replacing crefno (blank) with 51495 (propnum 225692, 4 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251085"",""https://vicmap.pozi.com/?parcelpfi=456251085"")"
"328",,,,,152\PS913643,,,,,"51496",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 152\PS913643: replacing crefno (blank) with 51496 (propnum 225693, 6 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251086"",""https://vicmap.pozi.com/?parcelpfi=456251086"")"
"328",,,,,153\PS913643,,,,,"51497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 153\PS913643: replacing crefno (blank) with 51497 (propnum 225694, 8 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251087"",""https://vicmap.pozi.com/?parcelpfi=456251087"")"
"328",,,,,154\PS913643,,,,,"51498",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 154\PS913643: replacing crefno (blank) with 51498 (propnum 225695, 10 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251088"",""https://vicmap.pozi.com/?parcelpfi=456251088"")"
"328",,,,,155\PS913643,,,,,"51499",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 155\PS913643: replacing crefno (blank) with 51499 (propnum 225696, 12 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251089"",""https://vicmap.pozi.com/?parcelpfi=456251089"")"
"328",,,,,156\PS913643,,,,,"51500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 156\PS913643: replacing crefno (blank) with 51500 (propnum 225697, 14 UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251090"",""https://vicmap.pozi.com/?parcelpfi=456251090"")"
"328",,,,,A\PS913643,,,,,"51446",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel A\PS913643: replacing crefno (blank) with 51446 (propnum 180598, 430 GOULBURN VALLEY HIGHWAY SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251092"",""https://vicmap.pozi.com/?parcelpfi=456251092"")"
"328",,,,,RES1\PS913643,,,,,"51504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel RES1\PS913643: replacing crefno (blank) with 51504 (propnum 225701, 430B GOULBURN VALLEY HIGHWAY SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251094"",""https://vicmap.pozi.com/?parcelpfi=456251094"")"
"328",,,,,RES2\PS913643,,,,,"51503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel RES2\PS913643: replacing crefno (blank) with 51503 (propnum 225700, 430A GOULBURN VALLEY HIGHWAY SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456251095"",""https://vicmap.pozi.com/?parcelpfi=456251095"")"
"328",,,,,RES3\PS913643,,,,,"51505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel RES3\PS913643: replacing crefno (blank) with 51505 (propnum 225702, 28A UPTOWN CRESCENT SHEPPARTON NORTH)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456299171"",""https://vicmap.pozi.com/?parcelpfi=456299171"")"
"328",,,,,1\PS913655,,,,,"51435",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 1\PS913655: replacing crefno (blank) with 51435 (propnum 211995, 118 DOOKIE-NALINGA ROAD DOOKIE)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456229335"",""https://vicmap.pozi.com/?parcelpfi=456229335"")"
"328",,,,,2\PS913655,,,,,"51434",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 2\PS913655: replacing crefno (blank) with 51434 (propnum 170249, 125 RYANS ROAD DOOKIE)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456229336"",""https://vicmap.pozi.com/?parcelpfi=456229336"")"
"328",,,,,1\PS917189,,,,,"51389",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 1\PS917189: replacing crefno (blank) with 51389 (propnum 170924, 590 OLD DOOKIE ROAD SHEPPARTON EAST)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=454757895"",""https://vicmap.pozi.com/?parcelpfi=454757895"")"
"328",,,,,2\PS917189,,,,,"51390",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 2\PS917189: replacing crefno (blank) with 51390 (propnum 170923, 626 OLD DOOKIE ROAD SHEPPARTON EAST)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=454757896"",""https://vicmap.pozi.com/?parcelpfi=454757896"")"
"328",,,,,1\PS917200,,,,,"51575",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 1\PS917200: replacing crefno (blank) with 51575 (propnum 192725, 400 NEAL ROAD UNDERA)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=455858890"",""https://vicmap.pozi.com/?parcelpfi=455858890"")"
"328",,,,,2\PS917200,,,,,"51576",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 2\PS917200: replacing crefno (blank) with 51576 (propnum 192725, 400 NEAL ROAD UNDERA)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=455858891"",""https://vicmap.pozi.com/?parcelpfi=455858891"")"
"328",,,,,1\PS920464,,,,,"51527",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 1\PS920464: replacing crefno (blank) with 51527 (propnum 181589, 240 FORD ROAD GRAHAMVALE)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456285086"",""https://vicmap.pozi.com/?parcelpfi=456285086"")"
"328",,,,,RES1\PS920464,,,,,"51528",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel RES1\PS920464: replacing crefno (blank) with 51528 (propnum 225703, 240A FORD ROAD GRAHAMVALE)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456285087"",""https://vicmap.pozi.com/?parcelpfi=456285087"")"
"328",,,,,1\PS923903,,,,,"51363",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 1\PS923903: replacing crefno (blank) with 51363 (propnum 189776, 5 GALE COURT SHEPPARTON)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456511183"",""https://vicmap.pozi.com/?parcelpfi=456511183"")"
"328",,,,,2\PS923903,,,,,"51364",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 2\PS923903: replacing crefno (blank) with 51364 (propnum 189959, 96 HAMILTON STREET SHEPPARTON)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=456511184"",""https://vicmap.pozi.com/?parcelpfi=456511184"")"
"328",,,,,1\PS927074,,,,,"51577",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 1\PS927074: replacing crefno (blank) with 51577 (propnum 189886, 11 HAMILTON STREET SHEPPARTON)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=457233062"",""https://vicmap.pozi.com/?parcelpfi=457233062"")"
"328",,,,,2\PS927074,,,,,"51578",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 2\PS927074: replacing crefno (blank) with 51578 (propnum 225878, 2/11 HAMILTON STREET SHEPPARTON)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=457233063"",""https://vicmap.pozi.com/?parcelpfi=457233063"")"
"328",,,,,1\TP105326,,,,,"51694",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 1\TP105326: replacing crefno 22809 (invalid) with 51694 (propnum 188100, 28 WILLIAMS ROAD SHEPPARTON)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=5367590"",""https://vicmap.pozi.com/?parcelpfi=5367590"")"
"328",,,,,1\TP157347,,,,,"51619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"parcel 1\TP157347: replacing crefno (blank) with 51619 (propnum 185107, 6/141 HAYES STREET SHEPPARTON)",2025-04-29,"=hyperlink(""https://vicmap.pozi.com/?parcelpfi=134129172"",""https://vicmap.pozi.com/?parcelpfi=134129172"")"
